id,QA,line
932601,458,"Well, I was thinking maybe a um, a romantic dinner with um, candles and wine and then uh, maybe going back to my place for um, dessert."
932701,458,"Humm, that sounds, I don't, perfect."
932801,458,What's this.
932901,458,Could you get us a couple of beers?
933001,459,I'm going to look into your eyes now.
933101,459,Really.
933201,459,"Yeah, that's my job. Alright, look up... look down, now open your eyes, now look down. That's right, look into the light. Now look at me... OK. Your eyes look good. Those are good eyes."
933301,459,"Good, they feel good, in my head."
933401,459,"So, it's great to see ya."
933501,459,You too.
933601,459,You too.
933701,459,"OK, um. Goodbye."
933801,459,Drops!
933901,459,What?
934001,459,"Drops. Here, they're free."
934101,459,"Thanks. So, I guess I better be going."
934201,459,"Oh, OK, yeah. I'll see ya later."
934301,459,Thanks again.
934401,460,We have got to get you lazy boys out of these chairs.
934501,460,"Hey, woah, hey, woah."
934601,460,You know you should go outside and be with the three-dimensional people.
934701,460,"No, inside good, outside bad."
934801,460,"You guys are so pathetic, I, oh, OH, XANADU! OH."
934901,460,She's one of us now.
935001,460,Hi you guys.
935101,460,Hey.
935201,460,Hey.
935301,460,"Well we just wanted to stop by and uh, say goodnight."
935401,460,Goodnight.
935501,460,"Look at that, they won't even turn their heads."
935601,460,"Alright you guys, I'm takin' off my shirt."
935701,460,"Naa, she's lyin'."
935801,460,Stop sending food to our apartment.
935901,460,"Well, why're you all dressed up?"
936001,460,You're not the only one who has a date tonight.
936101,460,What? You have a date? Who with?
936201,460,No one.
936301,460,"C'mon, what's his name?"
936401,460,Nothing.
936501,460,"Come on, tell me."
936601,460,"Alright, but I'm very excited about this OK, so you gotta promise you won't get all big-brothery and judgmental."
936701,460,"Oh, I promise, what."
936801,460,It's Richard Burke.
936901,460,"Who's Richard Burke? Doc, Doctor Burke? You have a date with Doctor Burke? Why, why, why should that bother me? I, I love that man, he's like a uh, brother to dad."
937001,460,"Well for your information he happens to be one of the brightest, most sophisticated, sexiest men I've ever been with."
937101,460,Doctor Burke is sexy?
937201,460,"Oh God, absolutely."
937301,460,"It's the museum again, can I, oh."
937401,460,"Ya know, Dr. Burke kissed me once."
937501,460,When?
937601,460,"When I was um, 7, I crashed my bike right out in front of his house and to stop me from crying he kissed me right here."
937701,460,Oh you are so lucky.
937801,460,I know.
937901,460,"Woah, woah, woah australopithicus isn't supposed to be in that display. No. No. No, n, homo-habilus was erect, australopithicus was never fully erect."
938001,460,Well maybe he was nervous.
938101,461,"Oh look, I can't believe this. Look, homo-habilus hasn't even learned how to use tools yet and they've got him here wi, with clay pots. Why don't, why don't they just give him a microwave? I'm sorry, I'm sorry this is taking so long, y'know, I, I, it's just it's longer than I expected, we will have dinner."
938201,461,"It's OK, it's fine."
938301,461,KARL!
938401,462,"Wow, is that Michelle?"
938501,462,Yep.
938601,462,"I've not seen her since high school graduation. Oh my God, that night she got so dru... motional."
938701,462,"Ya know, she's having another baby."
938801,462,I thought she just had one.
938901,462,"No no. Henry's almost two and he's talking and everyting. Here. You know, the other day he told me he liked me better than his other grandpa. Now in all fairness his other grandpa's a drunk but still..."
939001,462,"Oh, you're a grandpa."
939101,462,Yeah. Are we nuts here?
939201,462,"I don't know, maybe. I mean I'm dating a man who's pool I once peed in."
939301,462,"I didn't need to know that. I guess 21 years is a lot. I mean, hell, I'm a whole person who can drink older than you."
939401,462,Yeah.
939501,462,So.
939601,462,So maybe we should just...
939701,462,"Yeah, yeah, maybe."
939801,462,"Wow, this really sucks."
939901,462,"Yeah, it sure does."
940001,462,"Well, we don't really have to decide anything right now, do we?"
940101,462,"No, no, there's no rush or anything."
940201,462,Pizza delivery.
940301,462,"Oh, I'm gonna kill those guys."
940401,463,Rach.
940501,463,Oh.
940601,463,I'm done.
940701,463,"Yeah well, you know what, so is uh, Sorentino's."
940801,463,"Wha, OK, I'm sorry, let's uh, why don't we find someplace else."
940901,463,"No, you know what, it's late, everything's gonna be closed. Why don't we just do it another night?"
941001,463,"No, no, we won't."
941101,463,We won't?
941201,463,C'mon.
941301,463,"OK, that's dead right?"
941401,464,What is this? What are we doing?
941501,464,Shh. Do you want cran-apple or cran-grape?
941601,464,Grape.
941701,464,"OK, now, sit. OK."
941801,464,"Oh, God."
941901,464,Sorry.
942001,464,"Ah, so what are we looking at?"
942101,464,"Well uh, you see that, that little cluster of stars next to the big one? That is Ursa Major."
942201,464,Really?
942301,464,"I've no idea, could be. Listen, I'm sorry I had to work tonight."
942401,464,"Oh it's OK. You were worth the wait, and I don't just mean tonight."
942501,464,You're not laughing.
942601,464,This time it's not so funny.
942701,464,"Ah, oh God. Oh, honey, oh that's OK."
942801,464,"What. Oh no, you just rolled over the juice box."
942901,464,"Oh, thank God."
943001,465,Hi.
943101,465,Hi you. I can't believe I'm waking up next to you.
943201,465,I know it is pretty unbelievaaah.
943301,465,What?
943401,465,We're not alone.
943501,466,Is that the fire alarm?
943601,466,"Yeah. Oh it's not warm yet, we still have time."
943701,466,Cool.
943801,467,Man this is weird. You ever realize Captain Crunch's eyebrows are actually on his hat?
943901,467,"That's what's weird? Joey, the man's been captain of a cereal for the last 40 years."
944001,467,Waaa-aaah.
944101,467,What?
944201,467,The spoon. You licked and you put. You licked and you put.
944301,467,"Yeah, so."
944401,467,Well don't you see how gross that is? I mean that's like you using my toothbrush. You used my toothbrush?
944501,467,"Well, that was only 'cause I used the red one to unclog the drain."
944601,467,"Mine is the red one! Oh God. Can open, worms everywhere."
944701,467,"Hey, why can't we use the same toothbrush, but we can use the same soap?"
944801,467,Because soap is soap. It's self-cleaning.
944901,467,"Alright, well next time you take a shower, think about the last thing I wash and the first thing you wash."
945001,468,Hey.
945101,468,Hey.
945201,468,Hey.
945301,468,"Ooh, look at you fancy lads. What's the occasion?"
945401,468,"Well, you know that guy that's on my show that's in a coma? He's havin' a brunch."
945501,468,Ahh.
945601,468,"OK, ready when you are."
945701,468,Okey-doke.
945801,468,I can't believe you guys are actually getting tattoos.
945901,468,"Excuse me, you guys are getting tattoos?"
946001,468,"Yes, but you can not tell Ross 'cause I want to surprise him."
946101,468,"Wow, this is wild. What're you gonna get?"
946201,468,"Um, I'm getting a lily for my Mom. 'Cause her name's Lily."
946301,468,"Wow, that's lucky. What if her name was Big Ugly Splotch?"
946401,468,So where you gettin' it?
946501,468,I think on my shoulder.
946601,468,What? What's on your shoulder?
946701,468,"Um, a chip. A tattoo, I'm getting a tattoo."
946801,468,"A tattoo? Why, why would you want to do that? Hi."
946901,468,"Hi. Well hey, you don't - you don't think they're kind of cool?"
947001,468,"No, sorry I don't. Tell me why would anyone pay someone to scar their body for life? What if it doesn't come out right Phoebe? Then it's like, I don't know, havin' a bad hair cut all the time. Why's everyone staring at me?"
947101,468,"Ross, come sign this birthday card for dad. Rich is gonna be here any minute."
947201,468,"Ooh, Rich is goin' to the party too, huh?"
947301,468,"Well, he's my parents' best friend, he has to be there."
947401,468,"Oh, is today the day you're gonna tell them about you two?"
947501,468,"Yeah. It's my dad's birthday, I decided to give him a stroke."
947601,468,"No, I think you should tell them."
947701,468,"No, I don't even know how serious he is about me. Until I do, I'm not telling them anything."
947801,468,"I don't know, I don't think mom and dad would mind. Remember when you were 9 and Richard was 30, how dad used to say, 'God I hope they get together.'"
947901,469,"Alright, shall we?"
948001,469,"OK, wait, wait, wait, wait. You know what? Ross, let's - let's switch places. You get in the middle. No un-, y'know, unless this looks like we're trying to cover something up."
948101,469,"Monica, Monica, you could come in straddling him, they still wouldn't believe it. We're here."
948201,469,Oh hi kids. Hi darling.
948301,469,Happy birthday dad.
948401,469,Oh thank you.
948501,469,Hi ma.
948601,469,Happy birthday.
948701,469,"Well, you kids thank Dr. Burke for the ride?"
948801,469,"Uh, actually mom, I think Monica thanked him for the both of us."
948901,470,"Well, you kids take the train in?"
949001,470,"No, Richard Burke gave them a ride."
949101,470,"Oh. Speaking of whom, I hear he's got some 20 year old twinkie in the city."
949201,470,"Finger cramp. Oh God, sorry. Here, let me get that mom."
949301,470,"Sooo, Richard's shopping in the junior section."
949401,470,Are we still on that?
949501,470,We just know she's got the IQ of a napkin.
949601,470,"She's probably not even very pretty, just young enough so that everything is still pointing up."
949701,471,Can you believe this place?
949801,471,"I know, this is a great apartment."
949901,471,"Ah, I was just in the bathroom, and there's mirrors on both sides of you. So when you're in there it's like you're peein' with the Rockettes."
950001,471,"Wow, there's my fantasy come true. No, seriously."
950101,471,Hey.
950201,471,"Hey! We were just sayin', great apartment man."
950301,471,Thanks. You want it?
950401,471,Huh?
950501,471,"Yeah, I'm movin' to a bigger place. You should definitely take this one."
950601,471,"Yeah, can you see me in a place like this?"
950701,471,Why not? You hate park views and high ceilings? C'mon I'll show you the kitchen.
950801,471,"Oh that's all right fellas, I saw a kitchen this morning - on TV. Stop talking. OK."
950901,472,"C'mon, tell us."
951001,472,"Yeah, is she really 20."
951101,472,I am not telling you guys anything.
951201,472,"C'mon Rich, it's my birthday, let me live vicariously."
951301,472,"Dad, you really don't want to do that."
951401,472,"Ahh, what's a little mid-life crisis between friends?"
951501,472,"Jack, would you let it go?"
951601,472,"Look, I know what you're going through. When I turned 50 I got the Porsche. You... you got your own little speedster."
